,EC squamous,EC squamous.1,EC squamous.2,EC squamous.3,EC squamous.4,EC squamous.5,EC squamous.6,EC squamous.7,EC squamous.8,EC squamous.9,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr13.53421305.F,24,36,48,47,33,17,19,26,64,17,35,55,44,50,30,41,79,77,52,39,45,46,43,52,41,43,41,14
chr13.53421306.R,12,21,37,29,30,20,12,21,40,NA,20,34,33,61,26,22,64,43,55,38,28,39,34,64,34,21,33,24
chr13.53421309.F,24,36,48,47,33,17,19,26,65,17,35,55,44,50,30,41,79,77,52,39,45,46,44,53,41,44,41,14
chr13.53421310.R,12,21,37,29,31,20,12,21,40,NA,20,34,33,61,26,22,64,43,55,38,28,39,34,64,34,21,33,25
chr13.53421321.F,24,36,48,47,33,17,19,26,65,17,35,55,44,50,29,41,78,77,51,39,45,46,44,53,41,44,41,14
chr13.53421322.R,12,21,38,29,31,20,12,21,40,NA,20,34,33,61,26,23,64,43,56,38,28,39,34,64,34,21,33,25
chr13.53421350.F,22,36,47,47,30,16,19,25,65,16,35,55,38,49,29,41,77,77,51,39,44,46,44,52,41,43,41,14
chr13.53421351.R,13,21,38,30,31,20,12,21,40,NA,20,34,33,61,26,23,64,43,56,38,28,39,34,64,34,21,33,25
chr13.53421352.F,22,36,45,47,28,16,19,25,65,16,35,54,38,49,29,41,77,77,51,39,44,46,44,52,41,42,41,14
chr13.53421353.R,13,21,38,30,31,20,12,21,40,NA,20,34,33,60,26,23,64,43,56,38,28,39,33,64,34,21,33,25
chr13.53421354.F,22,36,45,47,28,16,19,25,65,16,35,54,38,49,29,41,77,77,51,39,44,46,44,51,41,41,41,14
chr13.53421355.R,13,21,38,30,31,20,12,21,40,NA,20,34,33,61,26,23,64,43,56,38,28,39,34,64,34,21,33,25
chr13.53421357.F,22,36,45,47,26,16,18,24,64,16,35,53,38,49,29,41,77,75,50,39,43,46,44,51,41,41,40,14
chr13.53421358.R,13,21,38,30,31,20,12,21,40,NA,20,34,33,61,26,23,64,43,55,38,28,39,34,64,33,21,32,25
chr13.58206031.F,17,27,25,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206036.F,17,27,25,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206038.F,17,27,25,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206058.F,17,27,25,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206063.F,17,27,24,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206102.F,17,27,25,35,22,27,21,35,28,NA,22,22,18,36,25,16,38,38,19,33,40,31,29,35,31,33,40,28
chr13.58206133.R,29,67,39,54,37,53,31,50,43,13,52,49,42,27,32,53,51,40,40,60,76,32,69,55,61,34,61,32
chr13.58206140.R,29,67,39,57,37,53,32,50,43,13,53,49,44,27,32,53,52,42,41,60,76,34,70,55,65,34,62,32
chr13.58206166.R,29,69,39,57,37,53,32,50,44,13,53,50,44,28,32,53,52,43,42,60,79,34,70,56,65,35,62,33
chr13.58206208.R,30,70,38,56,37,53,32,50,44,13,53,50,44,28,32,53,52,43,42,61,79,34,70,56,67,35,62,33
chr13.58206225.R,30,70,39,58,37,53,32,50,44,13,53,50,44,28,32,53,52,43,42,61,79,34,69,56,67,34,61,33
chr13.58206233.F,30,37,53,63,33,33,44,52,63,23,35,37,58,80,27,20,70,78,83,35,47,33,48,71,53,25,49,29
chr13.58206237.F,30,37,53,63,33,32,44,52,63,23,35,37,58,80,27,20,70,78,83,35,47,33,48,70,52,25,50,29
chr13.58206262.F,30,37,52,63,33,33,44,52,63,23,35,36,57,80,27,19,69,78,83,34,47,33,48,71,52,25,50,29
chr13.58206268.F,30,37,53,62,33,33,43,52,63,23,35,37,57,80,25,20,69,77,83,35,47,33,48,71,53,25,50,29
chr13.58206314.F,30,37,53,62,33,31,43,52,63,23,35,37,57,80,27,20,68,78,83,35,47,33,48,71,53,25,50,29
chr13.58206315.R,42,73,61,54,29,39,56,48,82,14,49,60,80,69,54,64,87,39,89,52,62,50,63,78,56,41,63,18
chr13.58206331.F,27,31,50,56,31,31,39,51,58,23,34,34,50,70,25,19,59,67,81,32,41,32,45,62,48,22,48,25
chr13.58206332.R,42,71,61,54,29,39,55,48,82,13,48,59,79,68,54,64,86,39,89,52,62,50,62,78,56,41,63,17
chr13.58206344.R,42,73,61,54,29,39,56,48,81,14,49,60,80,69,53,64,87,39,90,52,62,50,63,78,56,41,63,18
chr13.58206363.R,42,73,61,54,29,39,56,48,82,14,49,60,80,69,54,64,87,39,90,52,62,50,63,78,56,41,63,18
chr13.58206369.F,29,48,28,32,24,25,16,37,31,NA,26,33,27,63,23,32,54,49,40,28,37,25,37,44,39,20,34,15
chr13.58206370.R,42,73,61,54,29,39,56,48,82,14,49,60,80,69,54,64,87,39,90,52,62,50,63,78,56,41,63,18
chr13.58206373.F,28,48,28,32,24,25,16,37,31,NA,26,33,27,63,23,32,54,49,40,28,37,25,36,44,39,20,34,15
chr13.58206382.F,29,48,28,32,24,25,16,37,31,NA,26,33,27,63,23,32,54,49,40,28,37,25,37,44,39,20,34,15
chr13.58206406.F,29,48,28,32,24,25,16,37,31,NA,26,33,27,63,23,32,54,49,40,28,37,25,37,44,39,20,34,15
chr13.58206419.F,29,48,28,32,24,25,16,37,31,NA,26,33,27,62,23,32,54,49,40,28,37,25,37,44,38,20,34,15
chr13.58206453.F,27,47,28,32,24,25,16,37,31,NA,26,33,27,63,23,32,54,48,39,28,37,25,37,44,38,20,34,15
chr13.58206454.R,18,23,19,23,10,10,NA,29,42,NA,33,10,29,23,17,22,34,32,22,20,22,19,37,18,21,16,20,NA
chr13.58206473.R,20,26,20,27,13,11,NA,32,48,NA,36,12,30,24,19,22,36,33,27,22,24,20,38,20,21,17,21,11
chr13.58206528.R,20,26,20,27,14,11,NA,32,48,NA,37,12,30,24,19,24,36,33,27,22,25,21,38,20,22,18,22,11
chr13.58206753.R,NA,18,25,24,11,16,NA,20,19,NA,12,NA,NA,NA,NA,14,23,26,15,13,25,NA,19,30,14,16,12,13
chr13.58206758.R,NA,18,25,24,11,16,NA,20,19,NA,12,NA,NA,NA,NA,14,23,26,15,13,25,NA,19,30,14,16,12,13
chr13.58206774.R,14,22,21,27,10,10,10,19,35,NA,14,27,31,16,21,18,27,18,26,22,21,23,25,37,28,25,22,11
chr13.58206779.R,16,25,21,27,13,10,12,19,37,NA,14,28,31,16,21,19,27,19,27,23,24,25,26,38,30,25,24,11
chr13.58206786.R,16,25,22,27,13,10,12,19,37,NA,14,28,31,16,21,19,28,19,27,23,24,25,26,38,30,25,24,11
chr13.58206795.R,16,25,22,27,13,10,12,19,38,NA,14,28,31,16,21,19,28,19,27,23,24,25,26,38,30,26,24,11
chr13.58206808.R,16,25,22,27,13,10,13,19,38,NA,14,29,31,16,21,19,28,20,27,23,24,25,26,39,30,26,24,11
chr13.58206827.R,16,26,22,27,13,10,13,19,38,NA,14,29,31,16,21,19,28,20,28,23,24,25,26,39,30,26,24,11
chr13.58206838.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206840.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206843.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206846.R,17,26,22,25,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206853.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206863.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.58206873.F,12,28,25,35,14,19,16,23,35,NA,16,33,42,27,27,27,33,38,53,31,35,18,46,38,33,20,26,19
chr13.58206874.R,17,26,22,28,15,10,14,19,38,NA,14,29,31,16,21,19,28,21,28,23,24,25,26,40,30,26,24,11
chr13.79176477.R,25,17,17,16,15,NA,NA,13,27,NA,NA,18,20,28,NA,19,23,29,44,35,11,25,26,18,26,17,16,12
chr13.79176481.R,25,17,17,16,15,NA,NA,13,27,NA,NA,18,20,28,NA,19,23,29,44,36,11,25,26,19,26,17,16,12
chr13.79176514.R,31,20,21,17,23,10,13,16,31,NA,NA,21,25,31,10,22,27,34,49,40,12,26,30,29,31,21,19,15
chr13.79176526.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,26,35,49,40,12,26,30,30,31,21,19,15
chr13.79176538.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176544.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176549.R,32,20,18,15,23,10,13,16,30,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176559.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176568.R,32,20,21,17,23,10,12,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176573.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,30,30,31,21,19,15
chr13.79176577.R,32,20,21,17,23,10,13,16,31,NA,NA,22,25,31,10,22,27,35,49,40,12,26,29,30,31,21,19,15
chr13.109148284.R,NA,10,18,20,NA,NA,11,19,NA,NA,NA,12,25,11,19,18,24,11,13,18,19,12,20,18,16,10,16,NA
chr13.109148287.R,NA,11,18,22,NA,NA,13,20,NA,NA,NA,12,26,12,19,19,24,12,14,19,20,14,21,19,17,11,16,NA
chr13.109148292.R,NA,11,18,22,NA,NA,13,20,NA,NA,NA,12,26,12,19,19,24,12,14,19,20,14,21,19,17,11,16,NA
chr13.109148297.R,NA,11,18,22,NA,NA,13,20,NA,NA,NA,12,26,12,19,19,25,12,14,19,20,14,21,19,17,11,16,NA
chr13.109148299.R,NA,11,19,22,NA,NA,13,20,NA,NA,NA,12,26,11,19,19,25,12,14,19,21,14,21,19,17,11,16,NA
chr13.109148301.R,NA,13,20,22,NA,NA,14,23,NA,NA,NA,13,26,12,19,19,26,12,14,19,21,14,21,19,17,11,16,NA
chr13.109148310.R,NA,14,20,22,NA,NA,16,23,NA,NA,NA,13,27,12,20,20,27,12,16,19,22,16,22,20,17,11,17,NA
chr13.109148312.R,NA,14,24,22,12,NA,19,25,NA,NA,NA,16,27,13,23,22,27,12,17,19,22,17,22,20,17,11,17,NA
chr13.109148319.R,NA,14,24,22,12,NA,19,25,NA,NA,NA,16,27,13,24,22,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148321.R,NA,14,24,22,12,NA,19,25,NA,NA,NA,16,27,13,24,22,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148324.R,NA,14,25,22,14,NA,20,25,NA,NA,NA,16,27,13,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148338.R,NA,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148352.R,10,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148354.R,10,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148359.R,10,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,22,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148378.R,10,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr13.109148381.R,10,14,26,24,14,NA,20,25,NA,NA,NA,17,27,14,24,23,28,12,18,19,22,17,22,21,17,12,17,NA
chr14.24640786.F,14,30,29,30,NA,27,22,32,32,NA,27,30,17,24,20,19,30,28,18,30,40,23,38,35,34,17,29,14
chr14.24640823.R,20,35,44,37,NA,27,10,31,56,NA,30,28,39,39,29,23,58,20,46,39,29,40,35,34,27,27,28,14
chr14.24640828.R,20,35,45,38,10,27,10,31,56,NA,31,28,39,39,29,23,60,20,46,39,30,40,37,35,30,29,31,14
chr14.24640849.R,34,42,63,47,27,35,23,44,71,10,43,37,49,44,36,36,77,26,54,55,39,51,52,59,44,38,43,20
chr14.24640874.R,34,42,63,47,27,35,25,44,71,10,43,37,49,44,36,36,77,26,54,58,39,52,52,59,44,38,43,20
chr14.24640896.R,34,42,63,47,27,35,25,44,70,10,43,37,48,44,36,35,76,26,52,58,39,50,51,59,44,38,43,20
chr14.24640899.R,34,42,63,47,27,35,25,44,71,10,43,37,49,44,36,36,77,26,54,58,39,52,52,59,44,38,43,20
chr14.24640921.F,17,44,43,53,23,31,14,43,103,25,27,57,49,69,42,26,93,49,65,58,50,52,66,79,64,51,56,12
chr14.24640922.R,34,42,63,47,27,35,25,44,71,10,43,37,49,44,36,36,77,26,54,58,39,52,52,59,44,38,43,20
chr14.24640947.F,17,44,43,53,23,31,14,43,103,25,27,57,49,69,42,26,93,49,65,58,50,52,66,79,64,51,56,12
chr14.24640957.F,17,44,43,53,23,31,14,43,103,25,27,57,49,69,42,26,93,49,65,58,50,52,66,79,64,51,56,12
chr14.24640979.F,17,44,43,52,23,31,14,42,100,23,27,57,48,68,41,26,93,49,64,58,49,50,66,78,63,49,54,12
chr14.24640999.F,NA,35,20,48,NA,25,NA,25,78,22,12,37,35,54,25,17,80,40,49,49,46,36,60,63,56,43,50,10
chr14.24641000.R,NA,23,21,38,10,18,21,20,56,10,15,29,32,39,20,14,45,18,19,26,42,32,35,30,40,37,22,15
chr14.24641002.F,NA,35,19,48,NA,25,NA,25,75,19,12,33,35,54,25,15,79,38,44,46,44,28,60,52,54,43,50,NA
chr14.24641003.R,NA,24,28,41,12,20,23,24,66,11,20,34,33,44,21,15,48,23,20,28,42,32,36,31,41,39,23,15
chr14.24641010.F,NA,25,17,44,NA,23,NA,23,69,17,10,29,34,52,22,10,74,36,40,39,42,19,57,38,50,42,46,NA
chr14.24641011.R,NA,26,28,41,16,20,25,25,66,12,20,36,33,46,22,16,49,24,20,28,44,37,40,35,45,41,25,15
chr14.24641013.F,NA,27,17,41,NA,23,NA,21,65,15,10,29,30,51,20,10,72,34,38,38,42,18,56,35,49,42,46,NA
chr14.24641014.R,NA,26,24,34,17,20,26,25,66,12,20,36,33,46,22,16,49,24,20,28,44,37,40,35,45,41,25,15
chr14.24641022.R,NA,26,29,41,17,20,26,25,66,12,21,36,33,46,22,16,49,24,20,29,44,38,40,35,45,41,25,15
chr14.24641025.R,NA,26,29,41,17,20,26,25,66,12,21,36,33,47,22,16,49,24,20,29,44,38,40,35,45,41,25,15
chr14.24641033.R,NA,26,29,41,17,20,26,25,65,12,18,35,33,47,22,16,48,24,20,28,42,37,40,35,45,40,24,15
chr14.24641055.R,NA,26,29,41,18,20,27,25,66,12,22,37,33,48,22,16,49,24,20,31,45,38,44,38,50,43,27,15
chr14.24641071.R,NA,26,29,41,18,20,27,25,66,12,22,38,33,48,22,16,49,24,20,31,45,39,44,38,50,43,27,15
chr14.24641077.F,20,14,15,21,10,17,NA,17,12,13,29,19,33,12,18,20,31,NA,12,16,27,24,32,24,32,24,21,25
chr14.24641078.R,NA,26,29,41,18,20,27,25,66,12,22,38,33,48,22,16,49,24,20,31,45,39,44,38,50,43,27,15
chr14.24641091.F,20,14,15,21,10,17,NA,17,12,13,29,19,33,12,18,20,31,NA,12,16,27,24,32,24,32,24,22,25
chr14.24641116.F,20,14,15,21,10,17,NA,17,12,13,29,19,32,12,18,19,31,NA,12,15,27,24,32,24,32,24,22,25
chr14.24641119.F,20,14,15,21,10,16,NA,17,12,13,29,19,33,12,18,19,31,NA,12,16,27,24,32,24,32,24,22,25
chr14.24641121.F,20,14,15,21,10,17,NA,17,12,13,29,19,33,12,18,19,31,NA,12,16,27,24,32,23,32,24,22,25
chr14.24641155.F,18,14,15,20,NA,16,NA,17,12,12,28,19,33,11,16,18,30,NA,12,16,26,21,32,22,32,24,22,25
chr14.24641231.R,NA,15,18,28,NA,13,NA,16,27,NA,16,16,13,14,NA,13,22,NA,23,15,21,16,30,18,28,21,11,18
chr14.24641248.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,18
chr14.24641255.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641263.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641268.R,NA,15,18,28,NA,13,NA,16,28,NA,15,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641272.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,28,21,11,19
chr14.24641279.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641281.R,NA,15,18,27,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641286.R,NA,11,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641306.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.24641311.R,NA,15,18,28,NA,13,NA,16,28,NA,16,16,13,14,NA,14,22,NA,23,15,21,17,30,18,29,21,11,19
chr14.48144759.F,16,19,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,28,23,37,38,39,25,19,46,11
chr14.48144765.F,16,19,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,28,23,37,38,39,25,19,46,11
chr14.48144785.F,16,18,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,28,23,37,38,39,25,19,46,11
chr14.48144823.F,16,19,37,22,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,28,23,37,38,38,25,19,46,11
chr14.48144828.F,16,19,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,27,23,37,38,38,25,19,46,11
chr14.48144836.F,16,19,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,11,39,27,23,37,38,38,25,19,46,11
chr14.48144842.F,16,18,48,27,20,14,21,24,25,NA,11,27,32,28,16,29,19,10,39,27,23,37,38,38,25,19,46,11
chr14.48144844.F,15,18,48,27,20,14,21,24,25,NA,11,27,32,27,16,29,18,11,39,27,23,37,38,38,24,19,46,11
chr14.48144853.F,NA,13,18,21,NA,15,NA,23,10,NA,18,22,NA,21,15,15,13,11,29,14,27,21,33,25,34,14,27,NA
chr14.48144948.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,34,15,20,31,29,30,22,11,32,15
chr14.48144964.R,16,15,15,26,10,21,17,21,14,NA,15,18,NA,20,10,21,11,NA,34,15,20,31,29,30,22,11,32,15
chr14.48144976.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145001.R,15,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145003.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145009.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145013.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145019.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,31,29,30,22,11,32,15
chr14.48145030.R,16,15,15,26,10,21,18,21,14,NA,15,18,NA,20,10,21,11,NA,35,15,20,32,29,30,22,11,32,15
chr14.52535758.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535777.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535779.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535782.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535784.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535793.F,15,22,19,31,10,17,13,28,51,NA,24,34,47,17,24,21,22,19,62,28,23,28,36,32,26,23,17,NA
chr14.52535794.R,17,25,22,19,18,NA,15,28,35,NA,26,18,27,48,30,29,38,31,32,39,23,27,26,34,21,17,22,NA
chr14.52535807.F,15,22,10,31,10,17,13,28,47,NA,24,34,47,17,24,21,22,19,58,28,23,28,36,32,26,22,16,NA
chr14.52535808.R,19,27,23,21,18,NA,16,29,38,NA,27,20,31,48,31,30,38,31,33,40,24,27,26,36,24,17,22,NA
chr14.52535809.F,15,22,19,31,NA,16,13,28,47,NA,23,34,47,17,24,21,22,19,57,28,23,28,36,32,26,22,16,NA
chr14.52535810.R,19,27,23,21,18,NA,16,29,38,NA,27,20,31,48,31,30,38,31,33,40,24,27,26,36,24,17,22,NA
chr14.52535813.F,15,22,19,30,NA,16,13,28,46,NA,22,32,47,17,24,21,22,19,57,28,23,28,35,30,26,22,16,NA
chr14.52535814.R,19,27,23,21,18,NA,16,29,38,NA,27,20,31,48,31,30,38,31,33,40,24,27,26,36,24,17,22,NA
chr14.52535821.F,15,21,17,30,NA,15,13,28,47,NA,21,32,47,16,24,21,22,19,56,28,23,27,34,31,26,21,16,NA
chr14.52535822.R,20,29,24,22,18,NA,16,29,39,NA,29,20,32,48,31,30,40,31,33,40,24,28,27,36,24,18,22,NA
chr14.52535826.F,15,21,17,30,NA,16,13,27,46,NA,22,32,47,16,24,21,22,19,57,28,23,26,35,31,26,21,16,NA
chr14.52535827.R,20,29,24,22,18,NA,16,29,39,NA,29,20,32,48,31,30,40,31,33,40,24,28,27,36,24,18,22,NA
chr14.52535870.R,20,29,24,22,18,NA,16,29,40,NA,29,20,32,48,31,30,40,31,33,40,25,28,27,36,24,18,22,NA
chr14.52535887.F,15,27,17,33,14,15,17,31,45,NA,23,28,35,54,29,24,42,23,46,20,40,20,27,29,35,19,31,12
chr14.52535888.R,20,29,24,22,18,NA,16,29,40,NA,29,20,32,48,31,30,40,31,33,40,25,28,27,36,24,18,22,NA
chr14.52535903.F,15,27,17,33,14,15,17,31,45,NA,23,28,35,54,29,24,42,23,46,20,40,20,27,29,35,19,31,12
chr14.52535929.F,15,27,17,33,14,15,17,31,45,NA,23,28,35,54,29,24,42,23,46,20,40,20,27,29,35,19,31,12
chr14.52535949.F,12,27,15,32,14,15,12,28,45,NA,20,28,33,51,29,23,42,23,42,20,40,20,27,29,35,17,31,12
chr14.52535950.R,22,34,40,53,18,22,30,65,46,NA,39,43,44,57,36,34,69,67,40,43,37,41,44,41,44,33,33,NA
chr14.52535953.F,12,27,14,32,14,15,13,28,45,NA,20,28,33,51,29,23,42,23,42,20,40,20,27,27,35,17,31,12
chr14.52535954.R,22,34,40,53,18,22,30,65,46,NA,39,44,44,57,36,34,69,68,40,43,37,41,44,41,44,33,33,NA
chr14.52535964.F,11,26,12,29,12,15,11,27,42,NA,18,26,33,49,29,21,41,22,37,20,38,20,26,25,32,16,30,12
chr14.52535965.R,25,35,40,53,18,22,30,65,47,NA,39,45,45,61,38,35,70,70,40,44,37,42,45,41,46,35,37,NA
chr14.52535973.F,11,26,12,29,12,15,11,27,43,NA,18,26,33,49,29,21,41,22,38,20,38,20,26,25,33,16,30,12
chr14.52535974.R,25,36,40,53,18,23,32,65,47,NA,40,46,45,62,38,35,71,72,41,44,39,42,45,42,48,35,37,NA
chr14.52536023.R,25,36,42,52,18,23,30,65,47,NA,40,46,45,62,37,35,71,72,41,44,40,42,45,43,48,35,37,NA
chr14.52536040.R,25,36,42,53,18,23,32,65,47,NA,40,47,45,62,38,35,71,72,41,44,40,42,45,42,48,35,37,NA
chr14.52536091.F,17,34,18,32,15,21,11,30,56,NA,32,29,28,28,35,31,48,71,51,21,30,41,33,36,31,19,30,18
chr14.52536106.F,17,34,18,32,15,21,11,30,56,NA,32,29,28,28,35,31,48,71,51,21,30,41,33,36,31,19,30,17
chr14.52536123.F,17,33,18,32,15,21,11,30,55,NA,31,27,28,28,35,31,48,71,51,21,29,41,33,36,31,19,30,18
chr14.52536126.F,17,33,18,32,15,20,11,30,55,NA,31,27,28,28,35,31,48,71,51,21,30,41,33,35,31,19,30,18
chr14.52536147.F,17,33,17,32,15,21,11,30,55,NA,31,27,27,28,35,31,47,70,50,21,30,41,32,36,31,19,30,18
chr14.52536161.F,15,33,17,32,14,21,11,30,55,NA,31,26,27,28,35,31,48,67,49,21,30,41,32,36,31,19,30,18
chr14.52536166.F,14,32,15,31,14,19,10,29,55,NA,30,25,25,28,33,31,47,67,48,20,29,39,31,33,30,17,30,18
chr14.52536169.F,10,32,14,31,12,19,NA,28,55,NA,28,25,23,28,33,31,46,65,48,19,27,35,29,33,30,17,30,17
chr14.52536175.F,10,32,14,31,12,18,NA,28,55,NA,28,25,23,28,33,31,46,62,48,19,26,34,29,33,30,16,29,17
chr14.52536176.R,NA,26,26,30,24,12,17,30,59,NA,22,24,47,42,31,23,26,43,32,21,35,38,35,32,25,20,23,12
chr14.52536189.F,10,27,13,29,12,17,NA,28,53,NA,25,23,22,28,32,30,44,59,48,19,22,33,26,30,29,16,27,16
chr14.52536190.R,NA,26,26,30,24,12,17,30,59,NA,22,24,47,43,32,23,26,43,32,21,35,38,35,32,25,20,23,13
chr14.52536191.F,NA,26,NA,26,NA,16,NA,23,44,NA,23,18,20,26,29,30,38,58,42,19,20,31,24,29,29,13,27,16
chr14.52536192.R,NA,26,26,30,24,12,17,30,59,NA,22,24,47,43,32,23,26,43,32,21,35,38,35,32,25,20,23,13
chr14.52536219.R,NA,27,26,31,28,12,18,31,60,NA,22,26,46,44,32,23,27,43,35,21,35,39,35,32,25,21,23,14
chr14.52536221.R,NA,27,26,32,28,12,18,31,61,NA,22,26,47,44,32,23,27,43,35,21,35,39,35,32,25,21,23,14
chr14.52536225.R,NA,27,26,32,28,12,18,31,61,NA,22,26,47,44,32,23,27,43,35,21,35,39,35,32,25,21,23,14
chr14.52536232.R,NA,27,26,32,28,12,18,31,61,NA,22,26,47,44,32,23,27,43,35,21,35,39,35,32,25,21,23,14
chr14.52536240.R,NA,27,26,32,28,12,18,31,61,NA,22,26,47,44,32,23,27,43,35,21,35,39,35,32,25,21,23,14
