,EC adenocarcinoma,EC adenocarcinoma.1,EC adenocarcinoma.2,EC adenocarcinoma.3,EC adenocarcinoma.4,EC adenocarcinoma.5,EC adenocarcinoma.6,EC adenocarcinoma.7,EC adenocarcinoma.8,EC adenocarcinoma.9,EC adenocarcinoma.10,EC adenocarcinoma.11,EC adenocarcinoma.12,EC adenocarcinoma.13,EC adenocarcinoma.14,EC adenocarcinoma.15,EC adenocarcinoma.16,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr10.17271415.F,17,39,63,32,54,50,58,27,76,22,33,55,102,102,42,51,22,46,16,26,124,26,78,62,101,32,34,46,26,59,21,34,22,42,23
chr10.17271416.R,17,32,26,20,15,22,21,13,50,NA,23,22,88,46,15,36,17,17,12,15,67,17,67,64,43,26,27,27,18,20,29,21,18,22,12
chr10.17271436.F,17,39,63,32,54,50,58,27,76,22,33,55,102,102,42,51,22,46,16,26,124,26,78,62,101,32,34,46,26,59,21,34,22,42,23
chr10.17271437.R,18,33,28,23,15,23,22,13,50,NA,23,22,94,47,16,36,20,17,14,16,68,19,67,64,43,27,27,27,19,20,32,21,19,23,12
chr10.17271444.F,17,38,63,32,54,50,58,27,76,22,33,55,102,102,42,51,22,46,16,26,124,26,78,62,101,32,34,46,26,59,21,34,22,42,23
chr10.17271445.R,18,33,29,23,15,23,22,13,51,NA,23,22,94,47,16,36,20,17,14,16,68,19,67,64,43,27,27,27,19,20,32,21,19,23,12
chr10.17271455.F,15,38,63,29,52,49,58,27,76,22,33,54,102,101,42,51,22,46,16,25,124,25,77,62,100,32,32,46,26,59,21,33,22,42,21
chr10.17271456.R,18,33,30,23,15,23,22,13,51,NA,23,22,94,47,16,36,20,17,15,16,68,19,67,63,43,27,27,27,19,20,32,21,19,23,13
chr10.17271466.F,14,33,59,27,49,45,58,26,76,22,30,51,99,101,41,51,22,44,15,25,120,22,74,61,96,32,32,44,26,59,18,32,22,41,21
chr10.17271467.R,18,33,30,23,15,23,22,13,51,NA,23,22,94,47,16,36,20,17,15,16,68,19,67,64,43,27,27,27,19,20,32,21,19,23,13
chr10.17271470.R,18,33,30,23,15,23,22,13,51,NA,23,22,94,47,16,36,20,17,15,16,68,19,67,64,43,27,27,27,19,20,32,21,19,23,13
chr10.17271475.R,18,33,30,23,15,23,22,13,51,NA,23,22,94,47,16,36,20,17,15,16,68,19,67,64,43,27,27,27,19,20,32,21,19,23,13
chr10.17271503.F,15,28,42,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,50,33,12,NA,27,19,NA,28,17,17,14,20,14
chr10.17271511.F,15,28,42,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,50,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271519.F,15,28,42,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,50,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271527.F,15,28,42,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,50,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271547.F,15,28,41,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,48,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271549.F,15,28,41,22,22,29,18,14,38,NA,NA,29,50,31,16,24,10,23,28,20,50,24,49,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271554.F,15,28,41,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,50,24,49,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271569.F,15,28,41,22,22,29,18,14,38,NA,NA,30,50,31,16,24,10,23,28,20,48,24,49,33,12,NA,27,19,NA,28,17,17,15,20,14
chr10.17271580.F,15,28,41,22,22,28,17,14,38,NA,NA,30,50,31,16,24,10,23,28,20,49,23,49,33,12,NA,25,19,NA,28,17,17,15,20,14
chr10.17271585.F,15,28,41,22,22,28,17,14,37,NA,NA,30,49,31,16,24,10,23,27,20,49,23,49,33,12,NA,25,19,NA,28,17,17,15,20,14
chr10.17495762.F,36,28,37,27,16,35,47,35,29,11,43,33,12,27,29,36,13,36,37,16,36,23,54,58,34,39,30,35,23,35,34,41,37,34,28
chr10.17495810.F,36,27,37,27,16,35,47,34,28,10,41,33,12,27,29,36,11,35,37,16,35,23,50,53,34,39,29,35,22,35,32,39,37,33,28
chr10.17495861.F,31,27,37,21,11,26,39,27,27,10,39,30,12,27,28,35,11,31,32,13,32,12,45,50,32,36,25,33,19,32,30,33,36,30,27
chr10.17495862.R,18,22,23,16,16,18,40,22,21,11,17,23,20,26,20,11,19,21,29,NA,14,24,27,46,20,26,NA,21,16,37,25,32,38,41,17
chr10.17495869.R,18,22,23,16,16,18,40,22,21,11,17,23,20,26,20,11,19,21,29,NA,17,24,28,46,21,27,NA,21,16,37,25,32,38,42,17
chr10.17495872.R,18,22,23,16,16,18,40,22,21,11,17,23,20,26,20,11,19,21,29,NA,17,24,28,46,21,27,NA,21,16,37,25,32,38,42,17
chr10.17495882.R,18,22,23,16,16,18,40,22,21,11,17,22,20,25,20,11,19,21,29,NA,17,24,27,46,21,27,NA,21,16,37,25,32,38,42,17
chr10.17495898.R,18,22,23,16,16,18,40,22,21,11,17,23,20,26,20,11,19,21,29,NA,17,24,28,46,22,27,NA,22,17,37,25,32,38,42,17
chr10.17495907.R,18,22,23,17,16,18,40,22,22,11,17,23,20,26,20,11,19,21,29,NA,17,24,28,46,23,27,NA,22,17,37,25,32,38,42,17
chr10.17495912.R,18,23,23,17,16,18,40,22,22,11,17,23,20,26,20,11,19,21,29,NA,17,24,28,46,23,27,NA,22,17,37,25,32,38,42,17
chr10.17495914.R,18,23,23,17,16,18,40,22,22,11,16,23,20,26,20,11,20,21,29,NA,17,24,28,46,23,27,NA,22,17,37,25,32,38,42,17
chr10.17495926.R,18,23,23,17,16,18,40,22,22,11,17,23,20,26,20,11,20,19,29,NA,17,24,28,46,23,27,NA,22,17,37,25,32,38,42,17
chr10.17495938.R,18,23,23,17,16,18,40,22,22,11,17,23,20,26,20,11,20,21,29,NA,17,24,28,46,23,27,NA,22,17,37,25,32,38,41,17
chr10.17495967.F,18,31,49,26,13,30,26,15,21,NA,25,31,27,31,17,21,19,15,15,16,40,27,23,49,38,20,12,20,11,36,20,37,24,26,10
chr10.17495971.F,18,31,49,26,13,30,26,15,21,NA,25,31,27,31,17,21,19,15,15,16,40,27,23,49,38,20,12,20,11,36,20,37,24,26,10
chr10.17495979.F,18,31,49,26,13,30,26,15,21,NA,25,31,27,31,17,21,19,12,15,16,40,27,23,49,38,20,12,20,11,36,20,37,24,26,10
chr10.17495989.F,18,31,49,26,13,30,26,15,21,NA,25,31,27,31,17,21,19,15,15,16,40,27,23,49,38,20,12,20,11,36,20,37,24,26,10
chr10.17496018.F,15,26,45,24,10,27,22,14,18,NA,25,29,25,30,17,21,17,15,12,15,38,23,19,45,36,19,12,19,10,35,16,35,23,25,NA
chr10.17496019.R,17,28,39,17,21,22,29,16,26,NA,NA,21,27,18,24,21,NA,16,20,NA,27,11,23,51,24,20,18,23,15,19,11,22,29,21,NA
chr10.17496021.F,14,26,45,24,10,26,22,14,17,NA,25,28,25,30,17,21,17,15,12,15,38,23,19,44,36,19,12,19,10,35,16,35,23,24,NA
chr10.17496022.R,17,29,39,18,22,23,30,16,26,NA,NA,21,28,18,25,20,NA,17,21,NA,27,11,23,51,24,20,18,23,15,19,12,22,29,21,NA
chr10.17496024.F,14,25,45,24,10,26,22,14,18,NA,25,28,24,30,17,21,16,15,12,15,38,23,19,44,36,19,12,19,10,35,16,35,23,24,NA
chr10.17496025.R,18,29,39,19,25,23,30,17,26,NA,NA,20,28,18,26,21,NA,18,21,NA,27,12,24,49,24,20,19,22,14,20,12,21,29,21,10
chr10.17496028.F,14,25,45,24,10,26,22,14,18,NA,25,28,24,30,17,21,16,15,12,15,38,23,19,44,36,19,12,19,10,35,16,35,23,24,NA
chr10.17496029.R,21,30,43,22,31,29,30,21,35,NA,10,22,29,19,28,22,13,20,29,NA,29,18,26,58,26,21,20,24,18,21,16,24,32,23,12
chr10.17496042.F,14,24,43,23,10,23,22,13,18,NA,25,26,24,30,17,21,16,14,12,15,35,23,19,40,36,18,12,17,NA,35,16,34,23,23,NA
chr10.17496043.R,28,39,47,36,33,31,32,22,38,NA,15,25,30,22,28,23,13,20,33,NA,29,19,26,64,27,21,24,26,19,21,19,26,34,24,13
chr10.17496045.F,14,24,43,23,NA,23,21,13,17,NA,25,25,24,29,17,20,16,14,12,14,35,20,18,40,36,18,11,17,NA,35,15,34,23,23,NA
chr10.17496046.R,28,40,47,37,33,32,32,22,39,NA,15,26,30,22,29,23,14,20,34,NA,31,19,25,63,27,21,24,26,19,24,20,26,34,24,15
chr10.17496047.F,14,24,42,23,NA,23,20,13,17,NA,25,25,24,29,17,20,16,14,12,14,35,18,18,40,36,18,11,17,NA,35,15,33,23,23,NA
chr10.17496048.R,30,40,47,38,35,32,32,22,41,NA,15,27,30,22,29,25,15,22,36,11,31,25,27,67,29,21,26,28,21,25,20,28,35,24,16
chr10.17496062.R,31,47,48,44,37,36,32,23,42,NA,15,31,32,22,30,26,26,24,39,25,32,35,27,70,31,22,29,30,21,27,22,28,35,27,20
chr10.17496064.R,31,47,48,45,36,36,32,23,42,NA,15,30,32,22,30,25,26,24,39,25,32,35,27,70,31,21,29,29,21,27,22,27,35,27,20
chr10.17496068.R,31,48,49,46,39,38,34,23,42,NA,17,33,32,22,32,26,26,26,43,27,32,37,27,73,32,24,29,33,22,28,23,30,35,29,20
chr10.17496078.R,31,48,49,46,39,39,34,23,42,NA,17,33,32,22,32,26,26,26,43,27,32,37,27,73,32,24,29,33,22,28,23,30,35,29,21
chr10.17496085.R,31,48,49,46,39,39,34,23,42,NA,17,33,32,22,32,26,26,26,43,27,32,37,27,73,32,24,29,33,22,28,23,30,35,29,21
chr10.17496098.R,31,48,49,46,39,39,34,23,42,NA,17,33,32,22,32,26,26,26,43,27,32,37,27,73,32,24,29,33,22,28,23,30,35,29,21
chr11.113930478.F,30,30,40,31,39,35,28,27,39,10,35,37,42,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930482.F,30,30,41,31,39,35,28,27,39,10,35,37,42,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930491.F,30,30,41,31,39,35,28,27,39,10,35,37,42,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930497.F,30,30,41,31,39,35,28,27,39,10,35,37,42,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930500.F,30,30,41,31,39,35,28,27,39,10,35,37,42,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930501.R,14,19,34,10,34,25,26,10,32,10,27,20,28,34,20,16,11,23,NA,16,35,13,34,31,28,25,20,12,16,30,15,16,11,21,15
chr11.113930507.F,30,30,41,31,39,35,28,27,39,10,35,37,41,45,43,36,46,31,21,38,56,21,44,44,36,43,45,32,59,58,38,39,31,38,46
chr11.113930508.R,14,20,34,11,35,25,26,10,32,10,27,22,28,35,20,16,12,23,NA,17,36,13,36,31,28,25,22,12,17,30,15,16,11,21,18
chr11.113930541.F,30,30,41,31,38,35,28,27,39,10,35,37,42,45,43,36,45,31,21,38,56,21,44,43,36,42,45,32,58,58,38,39,31,38,46
chr11.113930542.R,17,21,35,12,39,25,27,10,32,10,27,23,29,36,21,16,13,23,NA,17,36,13,41,31,28,25,24,12,17,31,18,17,11,21,18
chr11.113930561.F,29,29,41,31,36,34,26,26,37,10,34,36,41,44,43,36,43,31,21,38,56,18,36,42,35,42,45,31,57,58,36,38,31,37,46
chr11.113930562.R,17,21,35,12,39,25,27,11,33,10,27,23,29,36,21,16,13,23,NA,17,37,13,41,31,28,26,24,12,17,31,18,17,11,22,18
chr11.113930570.F,28,28,41,31,34,34,24,25,36,NA,34,35,40,44,42,36,42,31,20,36,53,21,43,42,35,42,44,31,57,56,36,36,31,34,46
chr11.113930571.R,17,21,36,12,39,25,27,11,33,10,27,23,29,36,21,16,13,23,NA,17,37,13,42,31,28,26,24,12,17,31,18,17,11,22,18
chr11.113930593.R,17,21,36,12,39,25,27,11,33,10,27,23,29,36,21,16,13,23,NA,17,37,13,42,31,28,26,24,12,17,31,18,17,11,22,18
chr11.122855043.F,33,29,38,38,37,34,40,22,29,15,35,41,37,22,30,27,16,27,19,23,42,34,31,41,42,34,36,42,33,36,33,42,39,31,41
chr11.122855095.F,33,29,38,37,37,34,40,22,29,15,35,41,37,21,30,27,16,27,19,23,42,34,31,41,42,34,36,42,33,36,33,42,39,31,41
chr11.122855125.F,33,28,38,36,36,33,39,19,29,15,35,39,36,21,29,27,16,27,19,22,40,34,31,41,41,33,36,39,33,36,32,42,39,31,40
chr11.122855131.F,33,28,38,35,35,31,40,19,29,15,34,38,36,21,29,26,16,26,19,22,39,32,30,41,40,32,36,39,32,36,30,41,38,31,40
chr11.122855177.R,23,11,26,27,28,25,34,11,37,13,13,26,41,13,20,23,19,29,30,29,36,25,21,32,17,25,23,25,14,35,27,26,27,29,24
chr11.122855179.R,23,11,26,27,28,25,34,11,37,13,13,26,41,13,21,23,19,29,30,29,36,25,21,32,17,25,23,25,14,35,27,26,27,29,24
chr11.122855197.R,23,11,26,28,28,25,34,11,38,13,14,26,41,13,22,23,20,29,31,29,37,26,21,32,17,25,24,25,14,35,28,26,28,29,24
chr11.122855199.R,23,11,26,28,28,25,34,11,38,13,14,26,41,13,22,23,20,29,31,29,37,25,21,32,17,25,24,25,14,35,28,25,28,29,24
chr11.122855201.R,23,11,26,28,28,25,34,11,38,13,14,26,41,13,22,24,20,29,31,29,37,26,21,32,17,25,24,25,14,35,28,26,28,29,24
chr11.122855212.R,23,11,26,28,28,25,34,11,38,14,14,26,41,13,22,24,20,29,32,30,37,26,21,32,17,25,24,25,14,35,28,26,28,29,24
chr11.122855229.R,23,11,26,28,28,25,34,11,37,14,14,26,41,13,22,24,20,29,32,31,37,25,21,32,17,25,24,25,14,35,28,26,28,29,24
chr11.122855238.R,23,11,26,28,28,25,34,11,38,14,14,26,41,13,22,24,20,29,32,31,37,26,21,32,17,25,24,25,NA,35,28,26,28,29,24
chr11.122855256.R,23,11,26,28,28,25,34,11,38,14,14,26,41,13,22,24,20,29,32,31,36,26,21,32,17,25,24,25,14,35,28,26,28,29,24
chr11.122855292.F,25,21,16,23,13,32,27,NA,33,12,16,26,56,39,NA,18,14,19,17,15,49,17,48,41,19,21,15,22,NA,21,23,22,19,13,10
chr11.122855311.F,24,21,16,23,11,31,27,NA,30,12,16,25,54,39,NA,18,14,18,18,14,48,17,47,41,19,21,14,22,NA,20,23,22,19,12,10
chr11.122855313.F,24,21,16,23,11,31,27,NA,30,12,16,24,54,39,NA,18,14,18,18,14,48,17,47,41,19,21,14,22,NA,20,22,22,19,12,10
chr11.122855314.R,30,18,46,38,NA,45,35,23,56,NA,17,25,33,40,23,43,NA,19,12,28,69,15,58,26,31,25,22,12,14,38,19,30,22,28,22
chr11.122855316.F,24,21,16,23,11,31,27,NA,30,12,16,24,54,37,NA,18,11,18,18,13,48,16,47,41,19,21,14,22,NA,20,22,22,19,12,10
chr11.122855317.R,33,19,47,38,NA,45,36,23,56,NA,17,25,33,40,24,43,NA,19,13,30,71,16,59,27,31,25,23,12,14,39,21,31,24,28,23
chr11.122855324.F,20,20,15,21,11,30,26,NA,30,11,16,24,54,37,NA,18,11,18,17,12,48,16,47,41,19,21,14,22,NA,20,21,22,19,12,NA
chr11.122855325.R,33,19,47,39,NA,44,36,23,56,NA,17,25,33,40,24,43,NA,19,13,30,71,16,59,27,31,24,24,12,14,39,21,31,25,28,23
chr11.122855327.F,17,18,15,21,NA,30,26,NA,30,11,16,24,53,37,NA,17,11,18,17,11,48,16,47,41,18,20,14,22,NA,20,21,22,19,12,NA
chr11.122855328.R,33,19,47,39,NA,45,36,23,56,NA,17,26,33,40,24,43,NA,19,13,31,71,16,59,27,31,25,24,12,14,39,23,31,25,28,23
chr11.122855340.F,17,18,15,21,NA,30,26,NA,30,11,15,23,52,37,NA,17,11,17,17,11,48,16,47,40,18,20,14,22,NA,20,21,22,18,12,NA
chr11.122855341.R,35,20,48,40,NA,47,39,23,57,NA,20,26,33,42,24,44,10,21,17,35,75,18,60,27,34,25,24,13,15,39,26,31,25,28,25
chr11.122855356.F,15,18,15,20,NA,30,22,NA,29,11,15,24,48,36,NA,17,11,17,15,NA,46,15,47,40,18,20,14,22,NA,20,21,20,18,12,NA
chr11.122855357.R,35,21,48,40,NA,47,39,23,57,NA,20,26,33,42,24,45,10,21,17,36,75,18,60,27,34,25,24,13,15,40,26,32,25,29,25
chr11.122855358.F,15,18,14,20,NA,29,25,NA,29,11,15,24,47,36,NA,17,11,17,14,NA,46,15,47,40,18,20,14,22,NA,20,21,20,18,12,NA
chr11.122855359.R,35,21,48,40,NA,47,39,23,57,NA,19,26,33,42,24,45,10,21,17,36,75,18,60,27,34,25,24,13,15,40,25,32,25,29,25
chr11.122855366.F,14,15,13,18,NA,29,23,NA,29,11,15,24,47,33,NA,16,11,17,14,NA,45,13,46,39,18,20,14,22,NA,20,20,19,17,12,NA
chr11.122855367.R,35,22,49,40,NA,47,39,24,57,NA,20,26,33,42,24,45,10,18,17,36,75,19,60,27,34,25,24,13,15,40,26,32,25,29,25
chr11.122855375.F,14,18,13,19,NA,29,23,NA,29,11,15,24,47,33,NA,17,11,17,14,NA,45,11,38,39,18,20,14,22,NA,20,20,19,17,12,NA
chr11.122855376.R,35,22,49,40,NA,47,39,24,58,NA,20,26,33,42,24,45,10,21,17,37,75,19,60,27,34,25,24,13,15,40,26,32,25,29,25
chr11.122855379.F,14,18,13,19,NA,29,23,NA,29,11,15,24,47,33,NA,17,11,17,14,NA,45,12,42,39,18,20,14,22,NA,20,20,19,17,12,NA
chr11.122855380.R,35,22,49,40,13,47,39,24,58,NA,23,26,34,42,24,45,10,21,17,37,75,19,61,28,34,25,25,21,15,40,26,32,25,29,25
chr11.122855410.R,35,22,49,40,14,47,39,24,58,NA,23,26,34,42,24,45,10,21,17,38,75,19,61,28,34,25,25,21,15,40,26,32,25,29,25
chr11.122855414.R,35,22,49,40,14,47,39,24,58,NA,23,26,34,42,24,45,10,21,17,38,75,19,61,28,34,25,25,21,15,40,26,32,25,29,25
chr11.123301366.F,39,37,58,55,43,63,78,38,50,30,52,75,46,62,68,55,33,47,27,27,96,40,65,85,84,57,39,67,28,70,38,61,35,55,42
chr11.123301387.F,39,37,58,55,43,61,78,37,49,30,51,75,44,61,68,54,34,47,27,27,96,40,65,83,84,55,37,67,28,70,38,61,35,55,42
chr11.123301411.F,39,36,57,55,41,57,78,36,47,29,51,72,43,61,66,54,33,46,27,27,96,39,65,83,82,55,36,67,27,69,37,61,34,55,41
chr11.123301413.F,39,36,57,55,41,56,78,36,47,29,51,72,42,61,66,54,32,42,27,27,96,39,64,83,82,54,36,67,27,67,37,61,34,54,41
chr11.123301414.R,19,24,24,16,18,32,36,17,27,10,18,29,26,31,25,34,19,29,NA,13,46,14,53,58,36,29,14,32,14,33,24,29,15,26,16
chr11.123301419.F,39,36,57,54,41,54,76,35,46,29,51,72,42,61,66,54,30,45,27,26,94,38,63,83,80,53,36,67,26,67,37,61,34,54,41
chr11.123301420.R,25,27,31,20,26,38,45,22,30,11,23,33,30,37,29,40,24,32,10,15,53,16,56,68,40,36,19,42,19,40,31,35,17,32,22
chr11.123301446.F,38,36,55,54,38,52,76,33,43,29,49,71,42,61,66,53,30,41,25,25,93,35,60,80,80,50,35,65,26,64,35,61,34,52,40
chr11.123301447.R,25,31,33,21,29,38,45,22,32,11,23,33,32,39,29,41,24,33,12,15,54,20,60,69,42,36,21,42,19,40,34,35,17,32,23
chr11.123301448.F,38,36,55,54,38,52,76,33,43,29,49,70,42,61,66,53,30,41,25,25,93,33,59,81,79,49,35,65,26,64,35,61,34,52,40
chr11.123301449.R,25,31,33,21,29,38,45,22,32,11,23,33,32,39,29,41,24,33,12,16,54,20,60,69,42,36,21,42,19,40,34,35,17,32,23
chr11.123301458.F,34,35,54,51,35,47,75,31,43,29,47,68,41,61,66,53,29,41,25,23,92,31,57,79,79,49,34,57,25,62,35,56,28,50,37
chr11.123301459.R,25,31,33,21,29,38,45,22,32,11,23,33,32,39,29,41,24,25,12,16,54,20,60,69,42,36,21,42,19,40,34,35,17,32,23
chr11.123301464.F,27,31,52,36,29,42,75,29,42,28,45,64,39,60,66,51,24,38,24,22,90,28,52,78,75,49,31,53,21,61,28,51,26,43,28
chr11.123301465.R,25,31,33,21,29,38,45,22,32,11,23,33,32,39,29,41,24,33,12,16,54,20,60,69,42,36,21,42,19,40,34,35,17,32,23
chr11.123301483.R,25,31,33,21,29,38,45,22,32,11,23,33,33,39,29,41,24,33,12,16,54,20,60,69,42,35,21,42,19,40,35,35,17,32,23
chr11.123301491.R,25,31,33,21,29,38,45,21,32,11,23,33,33,39,29,41,24,33,12,16,54,20,60,71,42,36,21,42,19,40,35,35,17,32,23
chr11.123301494.R,25,31,33,21,29,38,45,22,32,11,23,33,33,39,29,41,24,25,12,16,54,20,60,71,42,36,21,42,19,40,35,35,17,32,23
chr11.123301506.R,25,31,33,21,29,38,45,22,32,11,23,33,33,39,29,41,24,33,12,16,54,20,60,71,42,36,21,42,19,40,35,35,17,32,23
chr11.134281613.F,15,33,35,15,28,21,18,NA,32,NA,24,26,33,32,23,23,27,11,11,13,49,12,31,39,15,30,20,18,26,27,14,29,13,30,NA
chr11.134281626.F,15,33,35,15,28,21,18,NA,32,NA,24,26,33,32,23,22,27,11,11,13,49,12,31,38,15,30,20,18,26,27,14,29,13,30,NA
chr11.134281627.R,33,29,27,24,34,21,16,14,24,NA,14,38,15,12,22,35,18,23,23,31,22,17,25,37,16,14,17,16,22,29,NA,30,NA,17,12
chr11.134281635.F,15,33,35,15,28,21,18,NA,32,NA,24,26,33,32,23,23,27,11,11,13,49,12,31,39,15,30,20,18,26,27,14,29,13,30,NA
chr11.134281636.R,33,29,27,24,34,21,16,14,24,NA,14,38,15,12,22,35,18,24,23,31,23,18,25,37,16,14,18,16,22,29,NA,30,NA,17,12
chr11.134281644.F,15,33,35,15,28,21,18,NA,32,NA,23,26,33,32,23,23,27,11,11,13,49,12,31,39,15,30,20,18,26,27,14,29,13,30,NA
chr11.134281645.R,33,29,27,24,34,21,17,15,24,NA,14,38,16,12,22,35,18,24,23,31,23,18,25,37,16,14,18,16,22,29,NA,30,NA,17,12
chr11.134281663.F,15,33,34,15,28,21,18,NA,32,NA,22,26,33,32,23,23,26,11,11,13,49,12,31,39,15,30,20,18,26,27,14,29,13,29,NA
chr11.134281664.R,33,30,27,24,35,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,19,17,23,30,NA,30,NA,17,12
chr11.134281665.F,15,32,34,15,28,21,18,NA,31,NA,22,26,33,32,23,23,25,11,11,12,49,12,31,39,15,30,19,18,26,27,14,29,13,29,NA
chr11.134281666.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,19,17,23,30,NA,30,NA,17,12
chr11.134281668.F,15,32,34,15,28,21,18,NA,31,NA,22,26,32,32,23,23,24,11,11,11,49,12,31,39,15,30,19,18,25,27,13,29,13,29,NA
chr11.134281669.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281673.F,15,32,34,15,27,20,17,NA,31,NA,21,26,32,32,23,22,24,11,11,11,49,12,31,38,15,30,18,18,25,26,12,28,13,29,NA
chr11.134281674.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,34,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281677.F,15,32,34,15,27,21,17,NA,31,NA,21,26,32,32,23,23,24,11,11,11,49,12,31,38,15,30,19,18,24,27,13,28,13,29,NA
chr11.134281678.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281679.F,15,32,34,15,27,21,17,NA,31,NA,21,26,32,32,23,23,21,10,11,11,49,12,31,38,15,30,19,18,24,27,13,27,13,29,NA
chr11.134281680.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,22,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281685.F,14,32,34,15,26,20,17,NA,29,NA,21,26,32,31,23,22,20,11,11,11,48,12,30,36,15,30,17,18,24,25,13,27,13,28,NA
chr11.134281686.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281687.F,14,32,34,15,26,20,17,NA,30,NA,21,26,32,31,23,21,20,11,11,11,49,12,30,37,15,30,17,18,24,25,13,27,13,28,NA
chr11.134281688.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281704.F,10,25,34,12,21,19,16,NA,29,NA,19,24,32,30,23,21,17,11,NA,10,49,10,26,34,15,29,12,18,23,25,13,24,13,26,NA
chr11.134281705.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,22,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281708.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281711.R,33,30,27,24,36,21,17,15,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr11.134281717.R,33,31,27,24,36,21,17,16,25,NA,14,38,16,12,22,35,19,24,23,31,23,18,25,37,16,14,20,17,23,30,NA,30,NA,17,12
chr12.2162474.F,37,38,60,36,37,65,63,51,77,10,80,73,50,68,50,50,29,37,51,49,45,43,69,90,44,54,105,63,41,55,51,69,113,51,56
chr12.2162491.F,37,38,60,37,37,65,63,51,77,10,80,73,50,68,50,50,29,37,51,49,45,43,69,90,44,54,105,63,41,55,51,69,113,51,56
chr12.2162506.F,37,38,60,37,37,65,63,51,77,10,80,73,50,68,50,50,29,37,51,49,45,43,69,90,44,54,105,63,41,55,51,69,113,51,56
chr12.2162570.F,35,38,59,35,35,64,59,49,77,NA,78,72,49,65,49,49,26,36,46,47,44,41,66,88,41,52,96,59,41,54,50,68,109,51,53
chr12.2162573.F,34,37,57,33,32,63,59,47,77,NA,76,71,49,65,49,49,22,35,39,45,43,36,63,88,41,51,95,58,39,50,47,62,108,50,51
chr12.2162577.R,18,13,18,12,24,14,30,15,28,NA,10,24,14,12,21,19,12,30,27,21,30,16,28,22,29,20,45,28,29,22,12,32,52,21,21
chr12.2162591.R,21,16,20,22,26,15,31,15,28,NA,11,25,14,12,22,20,13,32,32,23,31,16,29,24,29,21,61,30,32,24,14,35,56,22,23
chr12.2162603.R,21,16,20,22,26,15,31,15,30,NA,11,25,14,12,22,21,13,32,32,23,31,16,29,24,29,21,61,30,32,24,14,35,56,22,23
