,EC adenocarcinoma,EC adenocarcinoma.1,EC adenocarcinoma.2,EC adenocarcinoma.3,EC adenocarcinoma.4,EC adenocarcinoma.5,EC adenocarcinoma.6,EC adenocarcinoma.7,EC adenocarcinoma.8,EC adenocarcinoma.9,EC adenocarcinoma.10,EC adenocarcinoma.11,EC adenocarcinoma.12,EC adenocarcinoma.13,EC adenocarcinoma.14,EC adenocarcinoma.15,EC adenocarcinoma.16,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr10.17271455.F,10,29,7,14,18,0,0,0,0,2,0,4,0,0,0,0,6,7,11,19,0,21,1,0,0,1,27,0,4,0,9,0,0,0,9
chr10.17271456.R,14,25,5,19,3,0,1,0,0,NA,0,0,0,0,0,1,9,4,11,14,0,15,1,1,0,0,17,0,7,0,12,0,0,0,3
chr10.17271466.F,10,23,4,13,16,0,0,0,0,0,0,2,1,0,0,0,5,3,10,21,0,18,2,0,0,0,26,0,4,0,6,0,0,0,8
chr10.17271467.R,14,25,4,19,3,0,0,0,0,NA,0,0,0,3,0,0,8,4,11,13,0,15,0,1,0,0,17,0,7,0,12,0,1,0,4
chr10.17271470.R,14,24,5,18,3,0,0,0,0,NA,0,0,0,0,0,0,9,3,9,13,0,15,0,1,0,0,17,0,7,0,12,0,0,0,4
chr10.17271475.R,14,24,3,19,3,0,0,0,0,NA,0,0,0,0,0,0,9,1,11,13,0,15,0,1,0,0,17,1,7,0,10,0,0,0,5
chr10.17271503.F,12,27,3,18,7,0,0,0,0,NA,NA,1,0,0,1,0,7,2,23,19,0,18,0,4,0,NA,23,0,NA,1,7,0,0,0,6
chr10.17271511.F,12,27,1,16,7,0,0,0,0,NA,NA,0,0,0,0,0,7,5,22,18,0,18,0,4,0,NA,25,0,NA,0,6,0,0,0,5
chr10.17271519.F,11,27,2,18,7,0,0,0,0,NA,NA,0,0,0,0,0,7,2,21,19,0,18,0,4,0,NA,25,0,NA,0,7,0,0,0,6
chr10.17271527.F,12,26,1,18,6,0,0,0,0,NA,NA,1,0,2,0,0,7,0,23,18,0,18,0,0,0,NA,23,0,NA,0,7,0,0,0,3
chr10.17271547.F,12,27,5,18,5,0,0,0,0,NA,NA,2,0,0,0,0,7,6,23,18,0,18,0,4,0,NA,25,0,NA,0,7,1,1,0,6
chr10.17271549.F,12,27,5,18,7,0,0,0,0,NA,NA,2,0,0,0,0,8,6,23,19,0,18,0,4,0,NA,25,1,NA,0,7,0,0,0,6
chr10.17271554.F,12,25,4,18,7,0,0,0,0,NA,NA,3,0,0,0,0,8,6,21,18,0,18,0,7,0,NA,25,0,NA,0,7,0,0,0,6
chr10.17271569.F,12,25,6,17,7,0,0,0,0,NA,NA,3,0,0,0,0,8,6,20,19,0,18,0,5,0,NA,25,0,NA,0,7,0,0,0,5
chr10.17271580.F,12,27,8,18,7,0,0,0,0,NA,NA,2,0,0,0,0,8,6,23,19,0,17,0,5,0,NA,22,0,NA,0,7,0,0,0,6
chr10.17271585.F,12,27,3,17,7,0,0,0,0,NA,NA,2,0,0,0,0,7,4,21,19,0,17,0,4,0,NA,23,0,NA,0,7,0,0,0,4
chr10.17495762.F,16,13,0,16,2,0,0,1,1,0,0,1,0,0,0,0,3,0,0,8,1,16,2,6,2,0,11,0,1,0,1,0,0,0,3
chr10.17495810.F,8,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,10,1,15,0,0,0,0,12,0,1,0,1,0,0,1,2
chr10.17495861.F,21,15,0,14,2,0,0,0,0,0,0,1,3,1,1,1,2,0,0,8,1,6,0,0,0,0,10,0,0,0,0,0,0,0,3
chr10.17495862.R,11,14,1,13,6,0,0,0,0,0,0,2,0,0,1,0,0,1,3,NA,3,15,0,0,0,0,NA,1,0,1,1,0,0,1,4
chr10.17495869.R,10,14,0,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,3,15,0,0,0,0,NA,1,0,1,0,0,0,0,4
chr10.17495872.R,11,13,0,13,1,0,0,0,1,0,0,0,2,0,0,1,1,0,2,NA,3,14,0,0,0,0,NA,1,0,1,1,0,1,0,6
chr10.17495882.R,11,14,0,13,5,0,0,1,1,0,0,2,1,0,2,0,1,1,3,NA,0,14,0,0,0,0,NA,1,0,1,1,0,1,0,3
chr10.17495898.R,9,14,0,14,6,2,1,1,3,0,0,4,1,0,2,0,1,0,18,NA,0,13,0,0,1,0,NA,1,0,1,2,1,1,0,6
chr10.17495907.R,11,14,0,14,6,0,0,0,6,0,1,4,0,2,2,1,3,1,19,NA,6,15,0,1,1,0,NA,1,0,1,4,2,1,1,6
chr10.17495912.R,11,15,0,14,6,0,0,0,0,0,0,1,0,0,1,0,4,1,4,NA,0,15,0,0,1,0,NA,1,0,0,4,1,0,0,6
chr10.17495914.R,11,15,0,14,5,0,0,0,0,0,0,2,0,0,2,0,1,0,6,NA,1,15,0,1,0,0,NA,1,0,1,4,1,0,0,6
chr10.17495926.R,9,15,1,14,6,1,0,0,2,0,0,2,1,0,1,0,1,0,19,NA,0,15,0,0,0,0,NA,1,0,1,4,2,0,0,6
chr10.17495938.R,11,15,1,14,3,0,0,0,0,0,0,3,2,3,1,0,1,0,21,NA,0,15,0,0,0,0,NA,1,0,1,3,1,0,0,7
chr10.17495967.F,8,22,0,16,3,0,0,0,0,NA,0,1,0,3,2,0,8,1,10,11,0,19,0,1,0,0,6,0,2,0,6,0,0,0,3
chr10.17495971.F,8,22,0,15,3,0,0,0,2,NA,0,0,0,0,0,0,6,1,9,9,2,20,2,1,1,0,6,0,2,0,5,0,0,0,2
chr10.17495979.F,1,17,0,11,1,0,0,0,0,NA,0,0,0,0,0,0,5,0,2,11,0,12,0,1,0,0,2,0,0,0,4,0,0,0,2
chr10.17495989.F,2,18,0,12,1,0,0,0,0,NA,0,0,0,0,0,0,6,0,6,8,0,8,0,0,0,0,4,0,0,0,0,0,0,0,2
chr10.17496018.F,3,13,0,14,1,0,0,0,0,NA,0,0,0,0,1,0,5,0,2,10,0,16,0,0,0,0,6,0,2,0,3,0,0,0,NA
chr10.17496019.R,9,22,0,8,3,0,0,0,0,NA,NA,0,0,0,0,0,NA,1,2,NA,0,4,0,0,0,0,7,0,0,0,0,0,0,0,NA
chr10.17496021.F,3,17,0,13,2,0,0,0,0,NA,0,1,0,0,0,0,6,1,3,10,0,17,0,0,0,1,5,0,2,0,4,0,0,0,NA
chr10.17496022.R,9,24,1,9,3,0,0,0,0,NA,NA,0,0,1,0,0,NA,2,2,NA,1,4,0,0,0,0,7,0,0,0,0,0,0,0,NA
chr10.17496024.F,5,17,0,14,2,0,0,0,0,NA,0,0,0,0,0,0,5,0,5,10,0,17,0,0,0,0,6,0,2,0,4,0,0,0,NA
chr10.17496025.R,9,24,0,12,5,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,2,NA,0,5,0,0,0,0,8,0,0,0,0,0,0,0,2
chr10.17496028.F,5,17,0,13,2,0,0,0,3,NA,0,0,0,0,0,1,5,1,2,10,0,17,0,1,0,3,6,0,2,0,4,0,0,0,NA
chr10.17496029.R,12,24,0,14,8,0,0,0,1,NA,0,0,0,0,1,0,2,2,7,NA,0,11,0,2,0,0,9,0,0,0,0,0,0,0,4
chr10.17496042.F,4,15,0,12,1,0,0,0,0,NA,0,0,1,0,0,0,8,1,5,10,0,17,0,0,3,1,4,0,NA,0,4,0,0,0,NA
chr10.17496043.R,19,34,0,28,10,0,0,0,0,NA,0,0,0,0,0,0,4,1,7,NA,0,11,0,0,0,0,12,0,0,0,2,0,0,0,5
chr10.17496045.F,5,16,1,12,NA,0,0,0,0,NA,0,0,1,0,0,0,5,1,5,9,0,14,0,1,0,0,5,0,NA,0,1,0,0,0,NA
chr10.17496046.R,19,35,1,28,10,0,0,0,0,NA,0,0,0,0,1,0,4,2,10,NA,2,12,0,2,0,0,12,0,0,0,2,0,0,0,7
chr10.17496047.F,5,16,0,13,NA,0,0,0,0,NA,0,0,0,2,0,0,6,1,2,9,1,13,0,1,0,2,5,0,NA,0,4,0,0,1,NA
chr10.17496048.R,20,35,0,27,11,0,0,1,0,NA,0,0,3,0,2,0,5,2,10,7,0,18,0,2,2,0,13,0,0,0,2,0,0,0,7
chr10.17496062.R,22,41,0,34,13,0,0,0,0,NA,0,2,0,1,3,1,13,7,28,21,1,27,0,3,0,0,13,0,0,0,4,0,0,0,12
chr10.17496064.R,21,42,0,35,12,0,0,0,0,NA,0,2,0,0,2,0,13,8,26,21,0,25,3,3,0,1,15,0,0,0,4,0,0,0,12
chr10.17496068.R,21,43,0,35,13,0,0,1,0,NA,0,3,0,0,0,0,13,3,17,21,0,29,0,2,0,0,15,0,0,0,5,0,0,0,11
chr10.17496078.R,19,43,0,36,13,0,0,0,2,NA,0,2,3,2,5,1,13,5,33,23,2,27,3,4,0,0,15,0,0,0,4,0,0,0,12
chr10.17496085.R,19,42,0,36,13,0,0,0,1,NA,0,2,0,0,3,0,12,2,33,22,1,28,0,3,0,0,15,1,0,0,4,0,0,0,11
chr10.17496098.R,21,43,4,36,14,0,0,1,0,NA,0,3,2,0,3,1,13,5,30,21,0,29,3,3,0,0,15,0,0,0,6,0,0,1,11
chr11.113930478.F,23,17,0,23,13,0,0,0,1,0,0,0,0,0,0,0,21,0,13,30,0,18,0,0,0,0,26,0,8,0,17,0,0,0,15
chr11.113930482.F,24,18,0,22,8,0,0,0,1,0,0,0,0,1,1,0,20,2,15,30,0,17,0,0,0,0,27,0,8,0,16,0,0,0,20
chr11.113930491.F,23,20,0,22,9,0,0,1,0,0,0,0,2,0,0,0,25,4,14,30,0,18,0,2,0,0,26,0,8,1,17,0,0,1,18
chr11.113930497.F,24,20,0,20,14,0,0,0,0,3,0,1,2,0,0,0,21,2,15,28,0,18,2,4,0,0,23,0,8,0,17,0,0,0,19
chr11.113930500.F,20,20,0,22,9,0,0,0,0,0,0,0,2,0,0,0,22,1,14,25,0,17,0,0,0,0,15,0,8,0,17,0,0,0,18
chr11.113930501.R,5,9,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,0,5,1,0,0,0,10,0,1,0,2,0,0,0,4
chr11.113930507.F,24,20,1,23,13,0,0,0,0,0,0,0,6,1,0,0,21,2,14,30,0,17,0,0,0,0,27,0,8,0,17,0,0,0,20
chr11.113930508.R,7,10,0,5,12,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,9,0,6,0,0,0,0,17,0,2,0,2,0,0,1,5
chr11.113930541.F,14,19,0,15,5,1,0,0,0,0,0,0,2,0,0,0,20,0,12,25,0,15,0,0,0,0,26,0,9,0,16,0,0,0,16
chr11.113930542.R,8,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,0,6,0,0,0,0,18,0,1,0,5,0,0,0,2
chr11.113930561.F,21,16,0,23,0,0,0,0,0,0,2,0,0,0,0,0,21,0,12,30,0,16,0,0,0,0,27,0,8,0,16,0,0,0,12
chr11.113930562.R,9,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,0,6,0,0,0,0,18,0,2,0,5,0,0,0,6
chr11.113930570.F,17,15,0,23,6,0,0,0,0,NA,0,0,0,0,0,0,19,0,8,28,0,17,0,0,0,0,26,0,8,0,17,0,0,0,19
chr11.113930571.R,10,10,0,5,8,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,9,0,6,0,0,0,0,18,0,2,0,5,0,0,0,6
chr11.113930593.R,6,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8,0,6,0,0,0,0,19,0,2,0,3,0,0,0,3
chr11.122855043.F,3,10,1,12,1,0,0,0,0,0,0,0,0,0,0,2,6,0,6,14,0,14,0,0,0,0,0,0,2,0,1,0,1,0,5
chr11.122855095.F,1,5,0,9,1,0,0,0,0,0,0,1,0,1,0,0,5,0,11,14,0,14,0,0,0,0,0,0,2,0,0,0,0,0,5
chr11.122855125.F,11,16,1,14,4,1,0,0,0,0,0,3,0,0,0,1,7,0,13,14,0,16,0,0,0,3,3,0,2,0,9,0,0,0,11
chr11.122855131.F,3,17,0,12,1,1,0,0,0,0,0,2,0,0,0,0,6,0,10,11,0,11,0,1,0,1,3,0,2,0,5,0,0,0,13
chr11.122855177.R,16,8,5,14,10,1,2,0,0,0,1,0,4,0,2,0,6,0,19,18,0,19,0,2,0,2,1,0,1,0,11,0,0,0,12
chr11.122855179.R,16,8,5,14,7,1,1,0,0,0,2,3,4,0,1,2,6,0,19,19,0,19,0,0,0,1,1,0,1,0,11,0,0,0,12
chr11.122855197.R,5,6,1,15,7,0,0,0,0,0,0,0,4,0,0,1,6,0,19,18,0,20,0,0,0,1,2,0,1,0,3,1,1,0,12
chr11.122855199.R,2,5,1,15,5,0,1,0,0,0,0,0,4,0,1,1,7,0,19,19,0,20,0,0,0,1,2,0,1,0,3,1,2,0,11
chr11.122855201.R,1,4,1,15,5,0,1,0,1,0,0,0,7,0,1,1,8,0,19,19,0,20,0,0,0,0,2,0,1,0,3,1,0,0,11
chr11.122855212.R,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,14,15,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2
chr11.122855229.R,0,1,0,10,1,0,0,0,2,0,0,0,2,0,0,1,7,0,21,18,0,9,0,0,0,0,0,0,1,0,1,1,1,0,7
chr11.122855238.R,0,3,0,7,1,0,2,0,0,0,0,0,2,0,0,0,7,0,0,19,0,6,0,0,0,0,0,0,NA,0,6,1,0,0,4
chr11.122855256.R,0,3,0,15,2,0,0,0,0,0,0,0,2,0,1,0,8,0,16,21,0,16,0,0,0,1,1,0,1,0,7,1,0,0,3
chr11.122855292.F,5,11,0,12,0,0,0,NA,0,0,1,0,0,0,NA,1,4,0,4,9,0,5,5,0,0,1,0,0,NA,0,7,0,1,0,3
chr11.122855311.F,2,12,0,13,2,0,0,NA,0,0,0,0,0,0,NA,1,4,2,9,9,0,7,0,0,0,0,0,0,NA,0,7,0,1,0,3
chr11.122855313.F,4,13,0,14,1,0,0,NA,0,0,1,0,0,2,NA,2,5,0,10,9,0,7,0,0,0,1,0,0,NA,0,6,0,0,0,5
chr11.122855314.R,11,13,2,22,NA,0,0,0,0,NA,2,2,0,0,2,2,NA,0,5,22,0,7,0,0,0,0,2,0,5,0,6,1,0,0,3
chr11.122855316.F,10,14,1,14,3,1,0,NA,0,0,1,0,0,0,NA,1,2,0,10,8,0,6,0,0,0,2,0,0,NA,0,5,0,1,0,4
chr11.122855317.R,20,14,6,22,NA,0,0,0,0,NA,0,2,3,0,1,1,NA,0,5,26,0,7,0,1,1,2,1,1,4,0,4,0,0,0,5
chr11.122855324.F,6,13,0,11,0,0,0,NA,0,4,1,0,0,0,NA,1,2,0,9,6,0,4,0,1,0,0,0,0,NA,0,4,0,0,0,NA
chr11.122855325.R,10,8,0,21,NA,0,0,0,0,NA,0,1,0,0,1,2,NA,0,5,25,0,7,0,0,0,0,1,0,5,0,8,0,1,0,3
chr11.122855327.F,9,11,1,10,NA,0,0,NA,0,0,1,0,0,0,NA,0,2,0,9,6,2,6,0,2,1,1,0,0,NA,0,4,0,1,0,NA
chr11.122855328.R,23,14,7,23,NA,0,0,0,0,NA,0,1,0,0,2,2,NA,0,5,27,0,7,0,1,0,0,1,0,5,2,8,0,1,2,6
chr11.122855340.F,8,10,1,12,NA,1,0,NA,0,0,0,0,0,0,NA,0,2,0,9,6,0,6,0,2,6,1,0,0,NA,0,5,1,0,0,NA
chr11.122855341.R,23,11,6,24,NA,0,0,0,0,NA,3,2,0,0,2,1,2,0,8,31,0,9,0,0,0,0,1,0,6,0,11,1,1,1,7
chr11.122855356.F,7,11,1,10,NA,0,0,NA,1,0,1,0,0,0,NA,1,2,0,8,NA,2,6,2,3,0,1,0,0,NA,0,5,0,0,0,NA
chr11.122855357.R,25,15,7,24,NA,0,0,0,0,NA,3,1,0,0,2,2,3,0,9,32,2,9,0,0,0,0,1,0,6,0,11,0,1,1,7
chr11.122855358.F,7,11,1,11,NA,1,0,NA,1,0,1,1,0,0,NA,1,2,0,7,NA,2,6,3,7,2,0,0,0,NA,0,5,0,0,0,NA
chr11.122855359.R,26,16,8,24,NA,0,2,1,2,NA,5,1,1,0,2,2,3,0,9,32,1,9,0,0,0,2,1,0,6,2,10,0,1,1,9
chr11.122855366.F,4,9,1,9,NA,0,0,NA,2,0,2,1,0,0,NA,0,2,0,3,NA,0,3,0,1,0,0,0,0,NA,0,1,0,2,0,NA
chr11.122855367.R,13,14,7,21,NA,0,1,0,3,NA,3,1,0,0,2,2,2,0,7,21,0,6,0,0,0,2,3,0,6,0,6,2,1,1,5
chr11.122855375.F,4,11,1,10,NA,0,1,NA,0,0,1,2,0,0,NA,0,1,0,7,NA,2,3,2,3,0,1,0,1,NA,0,5,0,0,0,NA
chr11.122855376.R,24,16,9,23,NA,0,0,1,2,NA,4,3,1,0,2,4,3,0,9,34,2,10,0,0,0,2,1,0,6,1,9,0,1,1,8
chr11.122855379.F,2,6,1,6,NA,0,0,NA,1,0,0,0,0,0,NA,0,1,0,7,NA,0,1,2,2,0,0,1,0,NA,1,2,0,0,0,NA
chr11.122855380.R,8,6,6,19,1,0,0,0,0,NA,2,1,1,5,1,2,2,0,4,30,0,6,0,0,0,0,1,0,6,0,5,0,0,1,3
chr11.122855410.R,0,3,0,15,0,0,0,0,0,NA,0,0,0,0,0,1,2,0,8,33,0,7,0,0,0,0,1,0,4,0,2,0,0,0,0
chr11.122855414.R,0,7,0,23,0,1,0,0,0,NA,3,0,1,0,1,1,2,0,5,34,0,10,1,0,0,0,0,0,6,0,2,0,2,0,0
chr11.123301366.F,13,23,12,30,5,0,0,0,3,0,0,0,0,1,0,0,10,2,15,19,0,16,0,1,0,0,17,0,1,0,3,0,0,0,14
chr11.123301387.F,12,22,9,28,5,1,1,0,7,0,0,1,0,0,0,0,10,1,14,18,0,14,0,3,1,1,18,0,1,0,3,0,0,0,16
chr11.123301411.F,10,22,8,28,8,1,0,0,3,0,0,0,0,0,0,0,9,0,15,19,2,15,0,0,0,1,18,0,1,0,3,0,0,0,17
chr11.123301413.F,12,20,5,29,6,0,0,0,1,0,0,0,0,0,0,0,8,0,15,19,1,13,0,0,0,0,16,0,1,0,3,0,0,0,12
chr11.123301414.R,9,16,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,8,0,5,0,0,0,0,5,0,1,0,5,0,0,0,1
chr11.123301419.F,5,15,5,20,4,0,0,0,0,0,0,0,0,0,0,0,6,0,10,17,0,7,0,0,0,0,8,0,1,0,3,0,0,0,7
chr11.123301420.R,6,13,1,3,1,0,0,0,0,1,0,1,0,0,0,0,3,1,2,10,0,4,0,0,2,0,3,0,1,0,8,0,0,2,3
chr11.123301446.F,11,22,12,30,4,0,0,0,0,0,0,1,1,0,0,0,6,3,14,18,2,11,0,0,1,0,17,0,1,0,3,0,0,0,17
chr11.123301447.R,11,22,4,9,6,0,0,0,0,0,0,0,2,0,0,0,3,1,5,11,0,10,1,0,0,0,9,0,1,0,11,0,0,0,5
chr11.123301448.F,12,22,12,31,7,0,1,0,1,0,0,2,0,2,1,0,6,2,13,17,3,11,0,2,5,0,18,0,1,0,3,1,0,0,20
chr11.123301449.R,12,22,4,9,8,0,0,0,0,0,0,0,2,0,0,0,3,1,5,11,5,10,0,0,0,0,8,0,1,0,10,0,0,0,5
chr11.123301458.F,16,20,10,28,7,0,0,0,0,0,0,2,1,0,1,0,5,3,14,16,1,9,1,2,0,0,18,0,1,1,3,0,0,0,17
chr11.123301459.R,16,22,4,9,11,0,1,0,1,0,0,0,2,0,0,0,3,1,5,11,3,10,1,0,0,0,10,0,1,0,11,0,0,0,5
chr11.123301464.F,14,18,11,18,5,0,0,0,2,0,2,1,1,1,1,1,3,2,13,16,2,8,1,2,0,0,15,0,1,0,2,0,0,0,9
chr11.123301465.R,16,22,4,9,10,0,0,0,0,0,0,0,0,1,0,0,3,1,5,11,5,9,1,2,0,0,10,0,1,0,10,0,0,0,5
chr11.123301483.R,13,21,4,9,8,0,0,0,1,0,0,0,0,0,0,0,3,1,5,11,0,10,0,2,0,1,10,0,1,0,11,0,0,0,5
chr11.123301491.R,4,19,3,9,5,0,0,0,1,0,0,0,2,0,0,0,3,1,5,11,1,10,0,2,0,0,10,0,1,0,11,0,0,0,5
chr11.123301494.R,4,21,3,8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,1,8,0,0,0,0,10,0,1,0,6,0,0,0,5
chr11.123301506.R,10,21,2,9,1,1,0,0,2,0,0,0,0,2,0,0,3,1,5,11,0,10,1,0,0,0,10,1,1,0,11,0,0,0,5
chr11.134281613.F,7,21,0,10,9,0,0,NA,0,NA,3,1,0,0,0,1,10,0,7,13,0,5,0,0,0,2,7,0,3,0,2,0,0,0,NA
chr11.134281626.F,9,21,0,9,6,0,0,NA,2,NA,0,0,0,0,0,0,8,0,4,13,0,5,0,3,0,0,8,0,3,0,3,1,0,0,NA
chr11.134281627.R,24,19,0,19,16,0,0,0,0,NA,3,0,0,0,0,0,10,0,6,24,0,12,0,1,0,0,10,0,4,0,NA,0,NA,0,7
chr11.134281635.F,9,21,0,9,5,0,0,NA,2,NA,0,1,0,0,0,0,8,0,7,13,0,5,0,0,0,1,11,1,3,0,4,0,1,0,NA
chr11.134281636.R,26,21,0,17,12,1,0,0,0,NA,3,0,0,0,0,0,9,0,14,24,1,11,0,4,0,0,12,0,4,0,NA,0,NA,0,7
chr11.134281644.F,9,20,0,9,7,0,0,NA,2,NA,2,0,0,0,0,0,10,0,7,13,0,5,0,0,0,1,11,0,3,0,3,0,1,0,NA
chr11.134281645.R,27,22,0,19,14,1,0,0,0,NA,0,1,0,0,0,0,10,1,14,24,0,11,0,1,0,0,12,0,4,0,NA,0,NA,0,7
chr11.134281663.F,8,19,0,9,9,0,0,NA,2,NA,0,0,0,0,1,1,5,0,6,11,0,5,0,0,0,1,10,0,4,0,3,0,0,0,NA
chr11.134281664.R,27,22,0,17,19,0,0,0,0,NA,0,0,0,0,1,1,9,0,14,24,0,11,0,1,0,2,11,1,4,0,NA,1,NA,0,7
chr11.134281665.F,9,20,2,9,8,0,0,NA,0,NA,0,0,0,0,0,0,6,0,7,12,0,5,0,0,0,1,10,1,3,0,3,0,0,0,NA
chr11.134281666.R,25,20,0,17,16,0,0,0,0,NA,3,2,0,0,0,0,10,0,14,24,0,11,0,1,0,0,11,0,4,0,NA,1,NA,0,7
chr11.134281668.F,9,14,1,9,9,0,0,NA,0,NA,0,1,0,0,1,2,6,0,6,11,0,5,2,0,0,2,13,0,3,0,2,0,0,0,NA
chr11.134281669.R,25,19,0,17,20,0,0,1,0,NA,3,0,0,2,1,2,10,0,14,22,0,11,0,0,0,0,13,0,4,0,NA,1,NA,0,7
chr11.134281673.F,9,20,0,9,8,0,0,NA,0,NA,1,1,0,0,0,0,5,0,7,11,0,5,0,1,0,1,10,1,3,0,2,0,0,0,NA
chr11.134281674.R,24,21,0,18,16,1,0,0,0,NA,3,0,0,0,1,1,9,1,14,24,1,12,0,1,0,1,14,0,5,0,NA,1,NA,0,7
chr11.134281677.F,9,20,1,9,13,0,0,NA,0,NA,0,1,0,0,0,1,5,0,7,11,0,5,2,0,0,3,5,0,2,0,2,0,0,0,NA
chr11.134281678.R,27,22,0,18,19,1,0,0,0,NA,0,1,0,0,1,0,9,0,14,24,0,11,0,0,0,0,9,0,4,0,NA,1,NA,0,7
chr11.134281679.F,9,19,0,8,7,0,0,NA,0,NA,0,0,0,0,0,2,3,0,7,11,0,5,0,0,0,3,13,0,2,0,2,0,0,0,NA
chr11.134281680.R,27,22,1,19,19,0,1,0,0,NA,3,2,0,0,1,0,12,1,14,24,0,11,0,0,0,0,14,0,4,0,NA,0,NA,1,7
chr11.134281685.F,5,19,0,9,9,0,0,NA,0,NA,0,0,0,0,1,2,2,0,6,11,0,5,2,0,0,1,5,0,2,0,2,0,0,1,NA
chr11.134281686.R,24,22,0,19,19,1,0,0,0,NA,0,1,0,0,1,1,11,0,14,24,0,11,1,1,0,0,6,0,3,1,NA,0,NA,0,7
chr11.134281687.F,6,20,0,9,8,0,1,NA,0,NA,0,1,0,0,0,1,3,0,7,11,0,5,0,5,0,1,5,0,2,1,2,0,0,2,NA
chr11.134281688.R,26,22,0,19,19,1,0,0,0,NA,3,0,0,0,1,0,8,0,14,24,0,11,0,3,0,0,5,0,4,0,NA,0,NA,1,6
chr11.134281704.F,5,14,0,5,6,0,1,NA,1,NA,0,2,0,4,1,2,4,0,NA,9,2,4,2,4,0,2,5,0,1,0,2,0,1,0,NA
chr11.134281705.R,24,23,0,18,18,3,0,0,0,NA,5,2,0,0,1,1,12,0,14,24,0,9,0,9,1,0,13,0,4,0,NA,0,NA,0,2
chr11.134281708.R,26,22,0,17,19,2,0,0,1,NA,2,1,0,0,2,2,9,3,13,23,0,11,0,4,0,0,13,1,4,1,NA,1,NA,0,7
chr11.134281711.R,26,19,0,19,11,0,0,0,2,NA,3,0,0,0,1,0,10,0,14,21,0,11,0,0,0,0,8,0,4,0,NA,0,NA,0,4
chr11.134281717.R,27,22,0,18,19,1,0,1,0,NA,5,4,0,0,1,3,13,0,14,24,0,11,0,5,1,0,14,1,3,2,NA,2,NA,2,7
chr12.2162474.F,5,25,0,21,7,0,0,0,2,0,0,1,0,0,0,0,9,0,35,24,2,16,0,0,0,1,90,2,1,0,8,0,0,0,11
chr12.2162491.F,8,25,0,21,9,0,0,0,0,0,0,0,0,0,0,0,10,1,36,22,0,18,0,1,0,0,89,0,1,0,7,0,1,0,15
chr12.2162506.F,1,16,2,11,1,0,0,0,0,0,0,1,0,0,0,0,10,0,9,24,2,10,0,1,0,0,59,0,1,0,1,0,1,0,14
chr12.2162570.F,15,23,0,20,6,0,0,0,0,NA,0,1,0,0,0,0,7,1,31,24,2,17,0,1,0,1,80,0,1,0,9,0,0,0,13
chr12.2162573.F,15,25,0,20,6,0,0,0,2,NA,0,1,1,0,0,0,4,1,25,24,2,12,3,3,1,0,78,0,1,0,4,0,0,0,11
chr12.2162577.R,4,10,0,3,3,0,0,0,0,NA,1,0,0,0,0,1,3,5,19,14,0,10,0,0,0,1,36,0,3,0,4,0,0,0,8
chr12.2162591.R,3,11,0,11,5,0,0,0,0,NA,0,0,0,0,0,0,3,3,24,18,0,11,0,0,0,1,50,1,3,0,3,0,1,0,10
chr12.2162603.R,10,13,0,13,7,0,1,0,0,NA,1,0,0,0,0,0,4,6,23,18,0,10,0,0,0,0,48,0,3,0,2,1,0,1,12
chr12.2162612.R,4,9,0,11,1,0,0,0,0,NA,1,0,0,0,0,1,4,4,24,18,0,9,0,0,1,0,51,0,3,0,4,1,0,0,11
chr12.2162621.R,12,11,0,12,7,0,0,0,1,NA,0,0,0,1,0,0,4,4,27,18,0,11,1,0,2,0,52,0,3,0,3,0,0,0,12
chr12.2162623.R,12,13,0,13,6,0,0,0,3,NA,0,0,0,0,1,1,4,3,27,18,1,11,1,0,0,0,52,0,3,1,4,1,0,0,12
chr12.2162630.R,10,14,0,13,7,2,0,0,2,NA,0,1,0,1,0,1,4,6,26,18,0,11,2,3,0,1,52,0,4,0,4,1,0,0,12
chr12.2162633.R,11,13,0,13,6,1,0,0,0,NA,0,0,0,0,0,0,4,3,26,18,1,11,0,0,0,0,51,0,3,0,4,0,0,0,12
chr12.2162664.F,14,16,0,15,NA,0,0,0,0,0,0,1,0,0,1,0,9,2,13,27,0,20,0,0,0,1,72,0,NA,0,5,0,0,0,9
